Fecha,Tasa de Interés,Inflación,Tipo de Cambio
2015-05-01,3.30117,0.028766429390279402,15.26447
2015-06-01,3.3046636363636366,0.028707794396833908,15.483036363636364
2015-07-01,3.3035217391304346,0.02739047349423096,15.939582608695654
2015-08-01,3.3161666666666667,0.025873164195420406,16.536757142857144
2015-09-01,3.3343000000000003,0.025188916876573764,16.857761904761908
2015-10-01,3.3050181818181814,0.024797283732947095,16.564004545454544
2015-11-01,3.3163,0.02214852848224602,16.63568947368421
2015-12-01,3.415127272727273,0.021308127762603712,17.066622727272726
2016-01-01,3.55659,0.026131051968884655,18.072775
2016-02-01,3.75062,0.028672508478660985,18.4731
2016-03-01,4.062685,0.026010098845233864,17.649045
2016-04-01,4.064233333333333,0.025415789247496656,17.48767619047619
2016-05-01,4.075022727272727,0.025966621747693708,18.154186363636367
2016-06-01,4.101218181818182,0.02537987892167859,18.65296818181818
2016-07-01,4.559785714285714,0.026548291540369195,18.601442857142857
2016-08-01,4.590630434782608,0.027274367765718566,18.474865217391304
2016-09-01,4.611019047619048,0.02968949310412805,19.192409523809523
2016-10-01,5.108561904761904,0.030636232007495767,18.892414285714285
2016-11-01,5.336275,0.033053510770768124,20.118465
2016-12-01,5.8390095238095245,0.03360274018830367,20.52057619047619
2017-01-01,6.127995454545455,0.04718281449606665,21.385272727272728
2017-02-01,6.438763157894737,0.048642316221079174,20.29053684210526
2017-03-01,6.627954545454545,0.05352562227922619,19.30102727272727
2017-04-01,6.866122222222222,0.05817169871418848,18.78748333333333
2017-05-01,6.977881818181817,0.06164014481771396,18.755663636363636
2017-06-01,7.2149,0.06313655898604775,18.132613636363637
2017-07-01,7.366361904761905,0.06438164263364987,17.828338095238095
2017-08-01,7.375591304347826,0.06663488000535267,17.807030434782607
2017-09-01,7.376442857142858,0.06347847053052513,17.835652380952382
2017-10-01,7.378977272727273,0.06371532225408405,18.816095454545454
2017-11-01,7.37982,0.06634523135962289,18.915785
2017-12-01,7.5052473684210534,0.06773048198179743,19.181221052631578
2018-01-01,7.636059090909091,0.05545835406667843,18.90739090909091
2018-02-01,7.781915789473684,0.05339217031870902,18.644936842105263
2018-03-01,7.834136842105264,0.05035412056754485,18.630842105263156
2018-04-01,7.840461904761905,0.04550783415978765,18.387185714285714
2018-05-01,7.850959090909091,0.04506269281709274,19.590995454545453
2018-06-01,7.928114285714285,0.04646857793810555,20.3032
2018-07-01,8.104227272727274,0.04811405513610656,19.009518181818184
2018-08-01,8.106008695652173,0.049045281971250576,18.85750869565217
2018-09-01,8.114085,0.05019573644380504,19.015430000000002
2018-10-01,8.117917391304347,0.04903635727992417,19.185865217391303
2018-11-01,8.24542,0.04716533911599097,20.26117
2018-12-01,8.410310526315788,0.048305461995368004,20.11117894736842
2019-01-01,8.59225909090909,0.04365605864281985,19.1651
2019-02-01,8.5617,0.039402756478725154,19.20487894736842
2019-03-01,8.519020000000001,0.040041779576549974,19.24774
2019-04-01,8.498155,0.04413453385560717,18.986349999999998
2019-05-01,8.506554545454547,0.0428199324596088,19.119654545454548
2019-06-01,8.507475,0.03947146913412225,19.27447
2019-07-01,8.475221739130435,0.03781338165740533,19.05339565217391
2019-08-01,8.36980909090909,0.03162440791306764,19.685040909090908
2019-09-01,8.197109999999999,0.02997512807554714,19.586505
2019-10-01,7.998604347826087,0.030195189274447864,19.324182608695654
2019-11-01,7.872655,0.029744973265691144,19.332475
2019-12-01,7.696524999999999,0.02828576975344599,19.107085
2020-01-01,7.530281818181819,0.032383520192419635,18.804018181818183
2020-02-01,7.390531578947368,0.03696194181162027,18.844321052631578
2020-03-01,7.100676190476191,0.03249062584560658,22.3784
2020-04-01,6.537730000000001,0.021481488636253765,24.26584
2020-05-01,5.99545,0.02837271027675259,23.42302
2020-06-01,5.648704545454546,0.033340109778410065,22.29895909090909
2020-07-01,5.231469565217392,0.036234050556000374,22.40328260869565
2020-08-01,4.967419047619048,0.04048422880293234,22.207161904761907
2020-09-01,4.720285714285715,0.04013776914048228,21.680980952380953
2020-10-01,4.532459090909091,0.04086964010602556,21.270500000000002
2020-11-01,4.498610526315789,0.03331877812161821,20.381915789473684
2020-12-01,4.485686363636364,0.03150074574735218,19.96507727272727
2021-01-01,4.468395,0.03535092581284571,19.921475
2021-02-01,4.362863157894737,0.03759039751517923,20.309731578947368
2021-03-01,4.283331818181818,0.04666878825885923,20.75545
2021-04-01,4.28445,0.0608481868469577,20.015285
2021-05-01,4.285123809523809,0.05893822648405256,19.963128571428573
2021-06-01,4.31705,0.05878605622851163,20.03006818181818
2021-07-01,4.519322727272727,0.05805815122296276,19.97010909090909
2021-08-01,4.645490909090909,0.05592071717948954,20.076136363636365
2021-09-01,4.74612380952381,0.060001479919344236,20.048690476190476
2021-10-01,4.975090476190476,0.06239542537738796,20.462557142857143
2021-11-01,5.125545000000001,0.07374880576174037,20.900425
2021-12-01,5.442573913043478,0.07355107942638028,20.89184347826087
2022-01-01,5.723766666666667,0.07070138825877881,20.49777142857143
2022-02-01,6.022657894736842,0.07279973310972254,20.44952105263158
2022-03-01,6.3347181818181815,0.07453677207039644,20.556209090909093
2022-04-01,6.7318263157894735,0.0768250289687138,20.108805263157894
2022-05-01,7.013790909090909,0.07652620998229853,20.030527272727273
2022-06-01,7.421636363636364,0.07986338459360454,20.023736363636363
2022-07-01,8.037290476190476,0.08150806636054941,20.546723809523808
2022-08-01,8.498047826086957,0.08695423138043346,20.120930434782608
2022-09-01,8.891095238095238,0.08699749565885107,20.07502380952381
2022-10-01,9.562538095238095,0.08406815448118299,19.98454285714286
2022-11-01,9.998965,0.07796618869990768,19.444915
2022-12-01,10.52537619047619,0.07817028676646087,19.592961904761903
2023-01-01,10.780886363636363,0.07910035423128425,18.986336363636365
2023-02-01,11.101473684210527,0.07618863516023566,18.59856842105263
2023-03-01,11.336627272727272,0.06849258066395358,18.374904545454545
2023-04-01,11.528288888888888,0.06252845400591012,18.085494444444446
2023-05-01,11.535522727272728,0.05835302672241416,17.7373
2023-06-01,11.501090909090909,0.05055553734718621,17.241204545454544
2023-07-01,11.500861904761905,0.0478576308683345,16.904938095238094
2023-08-01,11.499778260869563,0.04638013618409875,16.976643478260872
2023-09-01,11.50325238095238,0.044544878021369305,17.307690476190476
2023-10-01,11.503368181818182,0.042570005428015145,18.082331818181817
2023-11-01,11.505175,0.04323912474106528,17.376695
2023-12-01,11.504194736842106,0.046608896408861566,17.18598947368421
2024-01-01,11.500872727272727,0.048839291323741874,17.08731818181818
2024-02-01,11.495745,0.04400762226075017,17.089775
