fechas,INPC,Inflación
1969-01-01,0.01159484238536,
1969-02-01,0.011636457741601,
1969-03-01,0.011647943020915,
1969-04-01,0.011679513291063,
1969-05-01,0.011679513291063,
1969-06-01,0.011721133828656,
1969-07-01,0.011765624389987,
1969-08-01,0.011778544681171,
1969-09-01,0.011889050989392,
1969-10-01,0.012013912601418,
1969-11-01,0.012015347613288,
1969-12-01,0.012105763749324,
